Player,RND,KPR,APR,FKPR,KMAX
Lynus,22,0.73,0.50,0.09,16
xKumu,24,0.92,0.21,0.29,22
zaphiz,43,0.98,0.12,0.14,29
Jww,71,0.92,0.20,0.18,24
"M4CHINA
VAM",70,0.69,0.41,0.09,15
"nate
MR",160,0.84,0.21,0.19,22
Avvix,41,0.68,0.46,0.12,15
"Lychii
DXA",113,0.65,0.66,0.07,16
"Zoestol
SAD",207,0.73,0.57,0.08,25
"KPZET
BAR",23,0.78,0.48,0.04,18
"Seiper
ECO",23,0.74,0.13,0.04,17
"RWND
Obli",23,0.74,0.83,0.04,17
"ZENZKI
BFG",42,0.98,0.29,0.19,22
pancake,38,0.55,0.76,0.05,12
THE REAL HONCHO,44,1.00,0.27,0.14,27
"KHaaLiD
FLC",183,0.73,0.37,0.06,20
bootisz,24,1.04,0.38,0.04,25
"drakoNz
LGCY",62,0.73,0.42,0.10,17
"songry
xyz",161,0.73,0.66,0.07,20
"adrnking
GRY",103,0.88,0.30,0.06,22
"Boogeyyy
GLAB",18,0.67,0.50,0.17,12
"d3ffo
VLNT",42,0.79,0.17,0.24,20
"req
MFC",247,0.98,0.16,0.17,33
"ANGE1
NAVI",58,0.79,0.36,0.09,17
"xazyy
DSY",81,0.62,0.56,0.09,14
Brietz,23,1.00,0.39,0.09,23
"kamyk
JL",112,0.80,0.63,0.04,26
"d1ve
CR",67,0.97,0.33,0.10,24
"Ivory
RH",70,0.71,0.27,0.13,14
"corey
TTR",162,0.81,0.43,0.10,22
lover,43,0.95,0.14,0.14,23
"Asia
UW.GC",164,0.96,0.16,0.09,36
"ZYND
ZOL",104,0.98,0.16,0.24,26
"quantumrino
PMT",204,0.99,0.17,0.26,28
"krejzzs
INCO",49,1.06,0.10,0.24,31
Gu1,92,0.78,0.30,0.10,20
"punda
ANTC",53,0.87,0.17,0.21,19
Mavis,102,0.88,0.27,0.12,26
Berserk,40,0.60,0.20,0.05,12
"Shyy
KRÜ",45,0.87,0.29,0.04,20
"eXampL
DIV",80,0.63,0.68,0.06,16
"Anoxai
tras",19,0.95,0.21,0.16,18
"light
TLP",48,0.69,0.40,0.04,22
snarly,218,0.70,0.53,0.07,18
"Izzy
SUP",52,0.92,0.21,0.19,21
Melsm,151,0.83,0.43,0.19,27
RayUndaunted,57,0.88,0.67,0.09,23
"alexiiik
GN",26,1.08,0.19,0.35,28
"BuZz
DRX",64,0.95,0.13,0.34,22
Duo,23,0.83,0.22,0.04,19
"Flop1na
WILD.F",79,0.81,0.38,0.09,20
"YESicaN
FCY",67,0.79,0.39,0.04,22
"envi
Simp",55,0.80,0.24,0.18,19
Jellows,23,0.96,0.13,0.04,22
"aika
FH",40,0.93,0.68,0.05,21
"Melvin
UCSD",68,1.13,0.09,0.25,23
KhenZy,107,0.84,0.20,0.15,26
Roku,60,0.85,0.35,0.15,19
"tech
MAD.SC",105,1.01,0.14,0.10,33
"PinOcchiOs
SPE",76,0.84,0.58,0.14,20
Enma,19,0.79,0.79,0.00,15
"LiNLiN
AKV.GC",53,0.64,0.72,0.09,15
"Karon
GEN",167,0.71,0.49,0.10,20
"kook
Thug",34,0.94,0.18,0.32,20
"phequa
The",150,0.88,0.15,0.15,23
"nerve
QOR",218,0.68,0.53,0.07,20
"t3xture
GEN",167,0.87,0.20,0.21,23
"pohler
OK",40,0.85,0.20,0.15,18
"chloric
LV",298,0.73,0.37,0.08,24
Fezisss,24,1.00,0.25,0.08,24
ewww,66,0.83,0.53,0.03,23
"Sacy
SEN",102,0.75,0.39,0.08,24
"nTK
BAAM",82,0.83,0.26,0.16,24
"Foxy9
DRX",64,0.75,0.22,0.08,21
"Braso
OP",42,0.86,0.36,0.14,19
"Dark3st
SAD",321,0.77,0.56,0.12,20
"nexes
Loaf",52,1.17,0.15,0.42,33
"XXiF
QOR",218,0.78,0.18,0.07,21
"cNed
FUT",20,0.75,0.20,0.20,15
"peace
TWIS.O",40,0.83,0.68,0.13,20
"madcon
OXR",38,0.89,0.50,0.03,21
"Rudy
UCF.G",197,0.68,0.51,0.08,21
"Tempo
SNS",46,0.80,0.20,0.11,22
"marteen
KC",54,0.93,0.28,0.20,29
"Jini
HEIZ",217,0.79,0.26,0.08,25
"Reduxx
OXG",53,1.06,0.13,0.19,27
"schnellÆ
BBL.Q",44,1.11,0.16,0.23,26
"NeskaaS
VMS",42,0.69,0.26,0.17,15
Jawsy,80,0.93,0.18,0.18,22
alexziN,21,0.81,0.71,0.24,17
"c4Lypso
VLYN",224,0.92,0.35,0.13,29
"K1LLERS
FPT",41,0.71,0.39,0.07,17
Skyzura,59,0.97,0.27,0.22,26
shes mine,20,0.85,0.20,0.05,17
"CRUNCH
Illu",161,0.87,0.17,0.14,22
Shawn,55,0.89,0.16,0.11,25
"dos9
RVNT",162,0.90,0.12,0.21,25
"stallion
TMU.B",55,0.80,0.51,0.09,16
"jowa
TM",355,0.83,0.33,0.13,31
sereen,105,0.92,0.23,0.25,27
"LeVi
MLT",187,0.72,0.52,0.10,25
jinjin,81,0.88,0.22,0.09,20
"Natalcia
INC.GC",81,0.84,0.16,0.11,26
mzr,134,0.95,0.15,0.22,27
"RiceballiNNN
Red",79,0.85,0.25,0.15,20
"N A I S
GMT",122,0.85,0.12,0.10,25
"bellaka
WILD.F",65,0.95,0.22,0.15,31
"miniature
DTL",236,0.83,0.33,0.17,21
"maou
VLG",139,0.74,0.36,0.09,28
"madv
FLCV",90,0.78,0.47,0.04,22
"Jello
SCC.A",23,0.83,0.26,0.00,19
vit9ine,138,0.71,0.55,0.09,23
"alain
325",42,0.86,0.21,0.07,23
ximei,19,0.84,0.26,0.05,16
mikester,54,0.87,0.43,0.17,18
LeoPard,18,0.78,0.33,0.00,14
"jduh
O1O",141,0.82,0.45,0.06,22
phix,22,0.86,0.18,0.14,19
"jubs
MIBR",61,0.77,0.11,0.03,19
"Tempt
VLYN",18,0.89,0.11,0.06,16
"xenon
NASR",189,0.70,0.47,0.05,21
"turkish
timb",138,0.80,0.17,0.09,22
"ary
ZEN.GC",105,0.79,0.50,0.07,22
"Shondex
Fish",204,0.88,0.31,0.18,28
"Hotsauz
Jopa",62,0.76,0.19,0.08,24
gremlinguini,66,1.05,0.15,0.18,27
"Enzo
TL",62,0.73,0.52,0.06,20
"M1kE
EDGE",162,0.89,0.19,0.09,26
"Cakey
NYB.F",97,0.95,0.28,0.20,23
"SFVV
ROA",40,0.80,0.70,0.08,17
gui,114,0.98,0.13,0.22,24
GrimReaper874,63,0.81,0.27,0.14,22
starrz,68,0.68,0.76,0.10,19
"swag
LGCY",62,0.71,0.13,0.10,16
chommz,40,0.85,0.20,0.20,18
"pr0xy
MARU",81,0.83,0.26,0.06,27
"m4xikk
FLK",130,0.82,0.46,0.14,24
"anninha
ASTRO.F",38,0.63,0.47,0.13,16
"keznit
KRÜ",45,1.00,0.16,0.29,31
"rubkkoide
9z",121,0.79,0.32,0.12,19
nathwnn,23,0.78,0.04,0.17,18
"xaan
UNLP.GC",118,0.79,0.37,0.11,19
"sarahcat
SR",407,0.73,0.37,0.10,29
"FREY
LZE",53,0.81,0.23,0.09,21
"Chillin
SCC",23,0.91,0.30,0.13,21
"meryl
INC.GC",57,0.68,0.54,0.09,16
"Cami
FIRE",80,0.78,0.45,0.09,24
"muto
RC",63,0.87,0.33,0.10,23
Death 死,24,0.83,0.17,0.17,20
"redo
RB",58,0.66,0.78,0.05,14
"Friday
AEE",21,0.90,0.38,0.00,19
LSR,19,1.16,0.11,0.32,22
"Xhowi
MR",160,0.80,0.18,0.11,21
"GLYPH
MR",298,0.75,0.59,0.08,22
"aspas
LEV",54,0.94,0.17,0.09,35
Luna1,24,0.88,0.63,0.13,21
"QueYa
ROA",62,0.71,0.44,0.06,21
"Poetite
Surr",59,0.76,0.46,0.12,16
"RND
TBK",96,0.90,0.22,0.24,22
"Flash
Crim",43,0.77,0.51,0.07,22
"squirmor
UCF.B",197,0.70,0.70,0.04,19
"Seif
YG",87,0.94,0.14,0.08,24
"cbui
SNG",154,0.69,0.73,0.10,18
"LETHAL
WHO",47,0.74,0.64,0.13,20
"Rulitos
CUY",107,0.60,0.48,0.07,20
gabe,56,0.84,0.25,0.07,21
"Buffala
6K.Fem",84,0.92,0.24,0.12,24
"strawberry
VU.I",71,0.82,0.24,0.07,23
walla,51,0.88,0.39,0.16,25
"phc
KAMI",156,0.73,0.49,0.05,22
"DVDOV
3E",101,0.82,0.43,0.07,29
"Mulan
CAL.S",74,0.85,0.22,0.08,18
"XnB
VLYN",111,0.77,0.60,0.05,23
"skuba
OXG",53,0.79,0.42,0.06,16
"roompa
VLYN",224,0.81,0.31,0.08,22
"StarBound
FLY.R",236,0.79,0.14,0.07,25
"Addicted
SAW",133,0.66,0.26,0.06,21
"heat
KRÜ",21,0.86,0.29,0.10,18
nex1SphiX,93,0.81,0.27,0.04,30
"Sayf
VIT",66,0.80,0.45,0.14,27
"YaBoiLewis
FKS",71,0.70,0.75,0.07,17
"murizzz
RETA",135,0.70,0.39,0.10,20
"SwiFii
Lyos",21,0.67,0.76,0.19,14
NOBITA,127,0.69,0.40,0.11,23
"Avi
Team",167,0.65,0.53,0.08,19
"Tenker
TYE",54,0.81,0.67,0.04,23
"xeus
HOWL",24,1.00,0.13,0.21,24
"Potatoe
DTL",77,0.69,0.58,0.08,15
radiohead,22,0.77,0.77,0.00,17
"Padisah
GS",72,0.89,0.22,0.13,27
"Yuta
CG",59,0.83,0.15,0.15,22
bunny bell,34,0.94,0.38,0.12,18
"jurca
NXT",39,0.95,0.33,0.03,19
"Disorded
TNT",22,0.82,0.45,0.09,18
"alexis
SR",245,0.68,0.79,0.09,18
"7ssk7
NASR",189,0.66,0.69,0.07,23
"AL7B
XO",57,0.89,0.40,0.23,20
"wlloh
42C",19,0.74,0.11,0.05,14
okkokk,22,1.05,0.41,0.18,23
"MrFaliN
FUT",20,1.00,0.35,0.10,20
"beyAz
M8",20,0.65,0.40,0.05,13
"cortezia
RED",135,0.77,0.47,0.04,22
"invy
TS",57,0.95,0.42,0.07,28
"Nurfed
TOR",101,0.74,0.54,0.17,23
"Amaya
NYX",22,0.73,0.45,0.00,16
"Dro9
Nood",38,0.82,0.50,0.13,18
"onni
CYG",43,1.00,0.35,0.09,22
sm0lbren,118,0.77,0.44,0.05,23
Shifty,28,1.00,0.36,0.14,28
"FireBallOps
0",130,0.78,0.22,0.07,22
"Tim
ZMM.B",253,0.81,0.49,0.08,23
"qq
NKT",78,0.90,0.15,0.19,32
"Colt
Tetr",121,0.77,0.38,0.07,21
"luna
DOMS",62,0.81,0.27,0.06,20
"Keta
YDZ.B",16,0.88,0.13,0.13,14
"Jesmu
OF",48,0.77,0.44,0.06,23
"YOME
DRX.C",81,0.86,0.20,0.14,18
"Jaf
CLS",57,0.74,0.51,0.11,17
"lezâ
Tama",24,0.71,0.63,0.00,17
"MaKo
DRX",64,0.67,0.39,0.06,20
"4Tapping
BPC",94,0.82,0.35,0.03,20
LINDEN,93,0.78,0.51,0.08,19
"Uros
WVU",17,0.59,0.59,0.12,10
"Kira
SLT",110,0.92,0.19,0.13,25
"W1nner
GFN",140,0.83,0.24,0.14,24
"phaze
RAAD",90,0.61,0.62,0.08,16
"deseo
Luxo",40,1.08,0.15,0.20,24
"Grmekista
DIA",78,0.54,0.46,0.04,13
Ache,81,0.90,0.21,0.20,22
"Rebo
ROSE",158,0.73,0.51,0.09,22
"poof
dont",182,0.89,0.22,0.10,26
Moco,43,0.70,0.44,0.09,22
"Narutey
TOG",17,1.24,0.24,0.12,21
Sumi,23,0.87,0.61,0.22,20
"Miyori
GX.GC",179,0.79,0.22,0.11,22
"ykInfinity
Tedw",24,0.96,0.21,0.33,23
"Jeorge
DawN",20,0.90,0.40,0.20,18
"Fragger
SAW",133,0.74,0.77,0.08,23
"ducT
VIE",162,0.75,0.68,0.09,22
"Akai
FLC",169,0.93,0.24,0.27,33
"Entri
Inst",58,0.72,0.28,0.14,16
"Gianta
Beve",39,0.79,0.38,0.13,19
"Champzera
GLRS",47,0.72,0.36,0.04,18
"Ds
FXL",59,0.66,0.73,0.10,20
"mmoopingx
FS.P",24,0.79,0.21,0.04,19
"Mayy
ZEN.GC",223,0.82,0.34,0.10,31
"lenka
ZER.M",76,0.79,0.18,0.11,20
"NXBLE
TAMU",71,0.77,0.42,0.08,25
"neptuNo
RBT",24,0.67,0.29,0.08,16
olel,24,0.75,0.29,0.04,18
"Vaix
TZ.BB",30,0.83,0.03,0.27,16
"Fable
Dead",165,0.79,0.51,0.08,27
"Scarlett
GMX.L",226,0.91,0.16,0.23,28
"dip
VZ",248,0.79,0.40,0.06,27
"MAGiK
JL",112,0.72,0.35,0.07,22
"Fair
Six",73,0.92,0.25,0.21,22
"Morgausse
N8V",59,0.92,0.37,0.24,27
"Kmlord
CCG",94,0.71,0.32,0.02,18
"Justinkap
Univ",76,0.75,0.36,0.04,20
"Lazee
EMP",54,0.81,0.24,0.06,24
"Trick
MAD",120,0.72,0.43,0.11,16
"tconda
UC.Fem",18,1.00,0.00,0.17,18
"MorningStar
MEAP",26,0.69,0.85,0.04,18
"Raven
YFP",210,0.79,0.46,0.04,20
taki,59,0.68,0.34,0.05,20
"MazkooMe
Nood",38,0.79,0.53,0.08,17
fives,55,0.85,0.36,0.15,23
"JELLYD
FC",80,0.74,0.38,0.09,23
"Cloud
GX",24,0.96,0.17,0.13,23
"Uncreative
1ms",50,0.78,0.86,0.04,24
"DemonKat
PLS",69,0.87,0.36,0.09,24
"NcSlasher
BME",65,0.82,0.54,0.12,21
"onenineteen
MGLZ",84,0.74,0.46,0.10,18
"shinnok
YARI",105,0.70,0.45,0.06,20
"IceyCube
TAMU",37,0.84,0.30,0.14,18
"999kvmil
B8",69,0.77,0.39,0.12,20
"Pyro
MIND",285,0.74,0.38,0.08,28
"ExiT
Twis",334,0.89,0.19,0.18,33
Rizzy,79,0.82,0.20,0.13,20
"azys
MLT",259,0.92,0.17,0.25,26
Kyzumi,59,0.76,0.20,0.10,18
"parker
LR",172,0.75,0.63,0.09,22
"123
KBLD",93,0.96,0.10,0.22,35
"aru
F5",20,0.75,0.45,0.10,15
gigika,56,0.79,0.50,0.05,17
"mimi
G2.G",58,0.69,0.43,0.10,19
"DrastZ
VX3",120,0.54,0.52,0.05,16
BLOD,90,0.71,0.57,0.04,21
PaulaNobre,28,0.75,0.21,0.11,16
"Boni
Burg",279,0.79,0.58,0.10,31
"smiley
VLYN",389,0.69,0.61,0.06,22
"cookie
We L",121,0.81,0.40,0.10,25
Pho,44,1.07,0.25,0.18,28
"VYX
FCN",364,0.77,0.51,0.06,23
Bignatex,16,0.81,0.56,0.19,13
"Cherzinga
SYNC",74,0.66,0.50,0.08,14
"Leo
FNC",18,0.56,0.50,0.06,10
rei,37,0.73,0.51,0.00,16
"practo
AKM",225,0.80,0.30,0.13,25
"Phatt
ELV",128,0.61,0.67,0.05,17
"VTaguT
ELV",128,0.77,0.39,0.08,27
Kyeopta,34,0.62,0.97,0.18,11
"lillz
EB.GC",46,0.83,0.52,0.09,20
"ValdyN
AE",64,0.67,0.69,0.08,19
"BLOOM
Psyc",42,0.86,0.33,0.10,21
"haint
OPY",242,0.82,0.26,0.07,24
"Ginilson
KG",112,0.94,0.26,0.12,26
"erde
FG",111,0.73,0.38,0.11,20
"moefcute
UBT",162,0.98,0.15,0.22,27
BojioNatalie,45,0.87,0.18,0.13,21
Blezzcat,38,0.74,0.18,0.13,17
"gucc107
VLYN",83,0.88,0.47,0.06,22
"Yassien
RAAD",146,0.76,0.31,0.18,22
"zekken
SEN",102,0.93,0.17,0.25,25
Aihara,23,0.87,0.26,0.13,20
"yiinel
Fish",233,0.67,0.33,0.09,21
"zMART
OXR",176,0.93,0.19,0.31,26
"jjasonl
Thug",62,0.85,0.26,0.11,23
SalmonRolls,40,0.83,0.25,0.05,17
"Babytz
FSS",64,0.89,0.31,0.13,21
"Yukine
Red",36,0.75,0.31,0.06,15
"Kouf
MNC",65,0.89,0.28,0.05,28
"ninim
ANTC",53,0.83,0.23,0.17,19
everybody dies,20,0.85,0.30,0.15,17
amelist,182,0.82,0.56,0.09,25
"shina
NYX",20,0.85,0.35,0.20,17
"desire
SPRT",197,0.80,0.37,0.09,20
"Danda
DEMU",141,0.69,0.52,0.08,21
"6sonya
O1O",131,0.76,0.34,0.14,21
"Loco
tgz",19,0.53,0.68,0.11,10
Ayble,19,1.05,0.47,0.05,20
"qxv
FFXD",126,0.81,0.21,0.18,29
"d3mur
YARI",105,0.82,0.28,0.12,22
"Mooky
Orla",19,0.84,0.37,0.16,16
donys,32,0.72,0.16,0.03,23
Amoreio,64,0.80,0.44,0.09,22
"SkRossi
RVNT",162,0.86,0.28,0.14,25
"Suka
RLF",79,0.84,0.41,0.14,22
"Dory
Fish",89,0.72,0.64,0.10,15
Harmonee,101,0.78,0.31,0.09,19
galaxy,153,0.68,0.41,0.06,19
"lenne
TLN",78,0.67,0.32,0.10,17
puffy panda,44,0.77,0.41,0.07,17
master bottom,34,0.94,0.24,0.15,16
"Eden
Cybe",26,0.73,0.15,0.19,19
"k1zpawn
SAW",133,0.74,0.23,0.11,23
Janna,20,0.85,0.30,0.05,17
Bix,68,0.90,0.21,0.12,22
"stunna
VZ",68,0.93,0.18,0.16,25
"Nukem Mist
KFC",23,0.83,0.48,0.04,19
"Cohburg
SAD",207,0.76,0.21,0.11,23
Jolt,38,0.95,0.16,0.08,25
"Bobbert
SEN",105,0.81,0.40,0.04,29
Gwangboong,127,0.78,0.20,0.20,22
"zery
DIV",180,0.91,0.24,0.18,30
"Myssen
TOP",37,0.62,0.24,0.08,13
F8,41,0.73,0.41,0.02,20
hi hey hello,18,0.94,0.11,0.00,17
Chiefu,87,0.72,0.40,0.07,22
"sarah
GX.GC",179,0.73,0.57,0.06,19
"kenobi
Z10",46,0.74,0.63,0.11,17
"evv
YFP",180,0.81,0.49,0.08,27
"Tara
XIP",35,0.57,0.40,0.03,13
"car
ASP",130,0.87,0.17,0.28,22
"Gdzin
KG",92,0.96,0.16,0.28,24
"LeeN
AEX",40,0.95,0.20,0.23,19
"Miiizzy
Joke",22,0.91,0.55,0.09,20
"CarmenG7
NTH",244,0.82,0.19,0.11,27
"Scottie
UCF.B",197,0.81,0.18,0.12,26
moni,24,0.79,0.71,0.08,19
basic,67,0.57,0.48,0.04,14
"sterben
SUP",52,0.85,0.54,0.02,19
"Rossy
T1",85,0.79,0.44,0.08,20
"Fweshest
FC",80,0.74,0.36,0.14,22
"TeddyIsFluffy
GT.G",41,0.68,0.49,0.10,17
"rlzy
xd",19,0.79,0.11,0.11,15
"NoHelp
SKUL",167,0.80,0.29,0.17,26
"snw
RETA",135,0.90,0.18,0.24,28
"zeek
CVU.NBG",271,0.72,0.56,0.07,23
silv,20,0.65,0.60,0.10,13
"arch
B8",89,0.78,0.28,0.08,20
moon,87,0.67,0.28,0.08,16
"none
9z.GC",22,0.86,0.09,0.18,19
"Vox
DGR",44,0.98,0.20,0.18,24
"Cunha20
SAW",133,0.80,0.50,0.08,23
Kace,21,0.67,0.67,0.10,14
"hairzoid
UT D",22,0.82,0.68,0.00,18
"Shak0w
Colo",119,0.74,0.42,0.04,23
"Luid
SPRT",138,0.88,0.22,0.17,22
"Lewa
SGZ",173,0.87,0.18,0.13,24
mkzk,46,0.78,0.26,0.07,22
bvlennltzfa,20,0.85,0.40,0.05,17
PeterBarker,24,0.92,0.42,0.08,22
"aria
TDY",87,0.74,0.59,0.06,16
"lazylion
DSG",154,0.70,0.49,0.09,19
"syyse
WLG",63,0.86,0.17,0.08,20
"something
PRX",124,0.77,0.27,0.15,22
"adverso
AK",160,0.81,0.35,0.11,20
"GON
FL",113,0.69,0.50,0.08,23
"FrostyZ
MAS",46,0.93,0.07,0.15,24
"Salphy
Akro",22,0.77,0.09,0.27,17
"Loupiote
ZER.M",76,0.70,0.43,0.08,18
"Bob
SAD",207,0.74,0.27,0.09,24
"SweeN
DRK",20,0.75,0.40,0.05,15
"MEDC
AWAK",87,0.76,0.63,0.08,19
"clara
Skyl",35,0.91,0.43,0.06,19
Apollo,47,0.60,0.40,0.09,20
Fluff,118,0.86,0.25,0.18,31
"Sparrow
Rota",24,0.83,0.54,0.08,20
"ACHRF
OXR",404,0.77,0.33,0.09,26
mixyce,23,0.91,0.30,0.13,21
"stonezy
325",130,0.85,0.14,0.20,32
miniboss,43,0.81,0.35,0.19,19
"mikeE
BC",321,0.84,0.22,0.07,24
"Japips
OGX",20,0.70,0.25,0.05,14
RaiKeN,26,0.73,0.54,0.04,19
"Okeanos
BC",265,0.95,0.18,0.25,28
"SUPERPHROG
NB",20,0.85,0.20,0.30,17
sirius,46,0.74,0.20,0.07,20
"laddermoves
Grou",72,0.82,0.21,0.07,18
"GhostlyJinx
XO.V",51,0.98,0.08,0.22,29
"Smoke
YFP",80,0.68,0.19,0.13,19
FmSxScopez,22,0.82,0.73,0.14,18
"PoomOneLove
NKT",78,0.72,0.51,0.03,26
"mandjos1k
SES",54,0.81,0.26,0.11,24
"Cain
Torc",86,0.78,0.49,0.17,18
K1LANI,75,0.75,0.24,0.05,18
"vakk
NASR",189,0.72,0.21,0.08,21
Joey,115,0.77,0.30,0.05,24
"yoman
NS",66,0.83,0.17,0.06,20
"oli
RN",84,0.94,0.11,0.11,24
Alessio,64,0.88,0.14,0.13,21
"JuJu
DT",92,0.72,0.54,0.04,16
Toodles,33,0.70,0.30,0.03,14
"Verno
OXG",53,0.68,0.36,0.04,16
shiwowo,24,1.08,0.13,0.33,26
JSTN,22,0.77,0.45,0.00,17
Arki,46,0.76,0.37,0.11,18
"richie
Thug",66,0.88,0.12,0.11,23
"ZIDIAN
RGS",151,0.85,0.21,0.10,29
"noumit
KOPF",241,0.77,0.23,0.10,24
Arcues,21,0.95,0.10,0.10,20
"Ellie
KS",141,0.81,0.40,0.06,22
FaNbF4,101,0.88,0.33,0.14,22
"sabooboo
KS",122,0.74,0.43,0.04,19
"avery
YFP",135,0.71,0.34,0.07,21
"YoZeii
Lyos",39,0.77,0.18,0.10,19
"Mythical
AE",171,0.91,0.23,0.19,31
"Bara
VX3",120,0.65,0.29,0.08,23
hunterr,76,0.57,0.68,0.03,15
"Rags2Riches
KTS",149,0.80,0.41,0.09,23
silverdvst,32,1.13,0.03,0.19,28
crayon,47,0.77,0.40,0.09,18
Cog,19,0.89,0.16,0.21,17
"vii
CARA",66,0.89,0.14,0.23,18
"effys
SR",19,0.63,0.42,0.05,12
eerie,32,0.81,0.16,0.09,18
"alfred0
Team",37,0.81,0.32,0.11,17
"BerserX
BME",65,0.80,0.14,0.09,25
ViSioNKiLleR,86,0.70,0.63,0.07,17
"Yanni
RIMA",32,0.81,0.38,0.13,16
"Johnson
CSUN.B",41,0.63,0.61,0.05,15
Yolk,28,0.75,0.32,0.11,21
franc,61,0.74,0.69,0.05,17
"Ktori
NOMA",112,0.88,0.20,0.21,27
"RISE
Rota",46,0.89,0.28,0.17,31
"Affect
YDZ",34,0.85,0.18,0.18,22
"Muff1nkat
Thug",34,0.65,0.29,0.03,11
69420,30,0.77,0.40,0.00,14
"Moh
FLC",183,0.71,0.47,0.07,21
"Kotaro
Impe",64,0.80,0.22,0.19,22
"iBrocky
KRAKEN",149,0.68,0.44,0.13,23
"Shiro
BME",65,0.77,0.43,0.09,20
"pannshi
MIBR",28,0.79,0.36,0.07,15
"Killu
3D",127,0.83,0.15,0.08,29
"Cantzer
EE",66,0.80,0.35,0.12,26
"sherb
Crow",214,0.76,0.55,0.07,22
kireJ,40,0.85,0.43,0.28,22
"QOMO
Brat",65,0.98,0.14,0.15,33
luntize,51,0.69,0.75,0.00,20
"deNaro
RED",96,0.63,0.39,0.04,16
"Ethan
NRG",87,0.85,0.52,0.07,27
"Kinguyen
SLY",32,0.84,0.03,0.16,23
"MonOkson
hate",24,0.83,0.13,0.17,20
Mally,24,0.67,0.71,0.08,16
"POISED
TSM",22,1.05,0.23,0.18,23
"Xross
NS",66,0.65,0.32,0.08,15
"Kanpeki
TWT",158,0.68,0.51,0.06,18
"Zimo
Twis",334,0.75,0.41,0.06,23
"Annie
O1O",141,0.86,0.19,0.26,22
"V0NS
Valo",20,1.15,0.15,0.35,23
"Nanners
ZMM.B",253,0.80,0.20,0.12,33
"ariola
YDZ.GC",19,0.84,0.84,0.05,16
"GillianH
YZ",19,0.79,0.32,0.16,15
"Kozok
PRZ",150,0.73,0.33,0.07,27
"Zoe
VEL",24,0.75,0.58,0.17,18
"biubiu
SZE",97,0.71,0.26,0.10,16
"Reapy
Irre",120,0.82,0.24,0.19,21
Lau,37,0.92,0.27,0.08,23
"ALL3Y
OPY",242,0.96,0.09,0.24,34
"meimei
DFM.GC",65,0.78,0.20,0.05,18
"sSef
Grif",315,0.70,0.49,0.09,27
"doma
VLTG",46,0.76,0.46,0.07,22
CharWii,24,0.75,0.42,0.04,18
"Fall
Van",150,0.82,0.49,0.11,25
"Xdll
FL",113,0.70,0.33,0.07,23
"Pa1nt
FCN",320,0.90,0.15,0.24,26
"Pain
IluZ",151,0.72,0.31,0.09,20
"Atenazzz
ZEN.GC",160,0.81,0.41,0.08,22
"Blahst
ZMM.B",253,0.69,0.49,0.10,26
gtgluke,84,0.77,0.10,0.10,23
"fraggleton
BZK",103,0.75,0.50,0.08,21
"Smurfette
GX.GC",179,0.81,0.20,0.22,22
Sxnpai,34,0.74,0.44,0.12,17
"miyara
FT S",127,0.71,0.42,0.06,21
"duck
KS",61,0.79,0.36,0.07,20
Technical,84,0.81,0.15,0.11,24
"Nawaf
DRGN",311,0.76,0.47,0.09,28
"Browse
LONE",40,0.70,0.23,0.08,20
"MateliaN
AKR",127,0.83,0.24,0.18,25
"BREW
AO",76,0.80,0.41,0.17,24
"Loco
FOG",40,0.85,0.15,0.20,17
"AlexaIsHot
KS",141,0.64,0.72,0.11,18
Mint Thumb,18,0.94,0.22,0.28,17
Varix,60,0.72,0.25,0.03,18
zoxy,26,0.88,0.23,0.27,23
Kimkee,23,1.00,0.13,0.09,23
Clewy,92,0.80,0.12,0.12,24
"viness
FPT",41,0.76,0.32,0.12,19
mceatoad,26,0.58,0.62,0.04,15
"Eso177
OXR",195,0.84,0.17,0.08,24
DizzyFps,59,0.69,0.31,0.07,14
"Xan
LZE",53,0.89,0.13,0.21,20
"Avez
NASR",189,0.70,0.41,0.07,23
Erase,113,0.88,0.27,0.14,22
"Zomb1nh0
Impe",64,0.66,0.36,0.02,22
skyzo,16,0.63,0.25,0.00,10
"Stay
DVN",144,0.96,0.19,0.26,35
"Cem
GHR",277,0.78,0.28,0.09,25
"4Gruch
INCO",150,0.75,0.55,0.10,24
etn,24,0.79,0.17,0.08,19
"Nh0zKon
YMG",60,0.68,0.30,0.15,15
"tub
DVT",49,0.78,0.20,0.08,15
"frostmind
MLT",127,0.72,0.24,0.05,20
jaidenbang,43,0.84,0.12,0.12,20
"Boostio
100T",19,0.68,0.42,0.16,13
"Angela
SAVA",58,0.81,0.47,0.09,24
"Georggyyy
VAL",62,0.81,0.18,0.19,26
mxts,24,0.75,0.92,0.13,18
"Kevzii
ZOL",104,0.70,0.67,0.09,16
"Vims
Wook",148,0.88,0.23,0.14,27
Kross Unity,52,0.88,0.44,0.08,17
"shen
1337",110,0.69,0.63,0.08,24
Kaz,104,0.74,0.40,0.09,21
"Sillyseal27
KS",41,0.90,0.20,0.10,27
"Jemkin
RRQ",43,0.91,0.12,0.09,26
"bes
DRX.C",81,0.74,0.56,0.06,20
golack,109,0.88,0.10,0.18,26
soloq1,44,0.66,0.68,0.07,15
"Derke
FNC",18,0.94,0.11,0.28,17
"Kess
UT",95,0.78,0.51,0.05,18
"FrizzNatsz
CLWN",19,0.95,0.05,0.16,18
